epoch,accuracy,learning_rate,loss,top3,top5,val_accuracy,val_loss,val_top3,val_top5
57,0.8187069296836853,0.0005000000237487257,0.5885369181632996,0.9452207684516907,0.9726104140281677,0.7943367958068848,0.7063310146331787,0.935916543006897,0.9627421498298645
58,0.8077138066291809,0.0005000000237487257,0.6195849776268005,0.9427985548973083,0.9716787934303284,0.7943367958068848,0.7074205875396729,0.9388971924781799,0.9612518548965454
59,0.8215017914772034,0.0005000000237487257,0.5786601901054382,0.9463387131690979,0.9729830622673035,0.7988077402114868,0.6981170773506165,0.9344262480735779,0.9612518548965454
60,0.8252282738685608,0.0005000000237487257,0.5931000709533691,0.941494345664978,0.9705608487129211,0.80923992395401,0.677538275718689,0.9374068379402161,0.9657227993011475
61,0.81479412317276,0.0005000000237487257,0.6157470345497131,0.9401900768280029,0.9686976075172424,0.7973174452781677,0.6983488202095032,0.9388971924781799,0.9642325043678284
62,0.8129308819770813,0.0005000000237487257,0.6210240125656128,0.9400037527084351,0.9694429039955139,0.7973174452781677,0.71869295835495,0.9344262480735779,0.9612518548965454
63,0.8125582337379456,0.0005000000237487257,0.602418839931488,0.9463387131690979,0.9735420346260071,0.7988077402114868,0.6889296770095825,0.932935893535614,0.9657227993011475
64,0.8194522261619568,0.0005000000237487257,0.585942804813385,0.9463387131690979,0.9711198210716248,0.7958271503448486,0.6878776550292969,0.932935893535614,0.9642325043678284
65,0.8149804472923279,0.0002500000118743628,0.5975886583328247,0.9418669939041138,0.970747172832489,0.80923992395401,0.6601971387863159,0.9388971924781799,0.9687034487724304
66,0.822060763835907,0.0002500000118743628,0.584359347820282,0.94615238904953,0.9726104140281677,0.7988077402114868,0.6746652126312256,0.932935893535614,0.9672130942344666
67,0.8254145979881287,0.0002500000118743628,0.5561748147010803,0.9521147608757019,0.9755915999412537,0.8032786846160889,0.6735842823982239,0.9418777823448181,0.9701937437057495
68,0.8265325427055359,0.0002500000118743628,0.569198489189148,0.9457797408103943,0.9741010069847107,0.8002980351448059,0.6685286164283752,0.9418777823448181,0.9687034487724304
69,0.8302589654922485,0.0002500000118743628,0.5564146637916565,0.947642982006073,0.9726104140281677,0.8062593340873718,0.674985408782959,0.9463487267494202,0.9672130942344666
70,0.8334264755249023,0.0001250000059371814,0.5589881539344788,0.9457797408103943,0.972237765789032,0.8002980351448059,0.6703692078590393,0.9388971924781799,0.9716840386390686
71,0.832494854927063,0.0001250000059371814,0.5594099760055542,0.9511831402778625,0.9727967381477356,0.8017883896827698,0.6734499335289001,0.9388971924781799,0.9701937437057495
72,0.8280230760574341,0.0001250000059371814,0.5495867729187012,0.9511831402778625,0.9746599793434143,0.804768979549408,0.6652389764785767,0.9374068379402161,0.9687034487724304
73,0.8256009221076965,0.0001250000059371814,0.5553573966026306,0.9496925473213196,0.9754052758216858,0.7973174452781677,0.6782811284065247,0.9374068379402161,0.9687034487724304
74,0.8386435508728027,6.25000029685907e-05,0.5239418148994446,0.9496925473213196,0.9761505722999573,0.8002980351448059,0.6660969257354736,0.9388971924781799,0.9687034487724304
75,0.8369666337966919,6.25000029685907e-05,0.5264282822608948,0.9513694643974304,0.9757779240608215,0.8062593340873718,0.663499653339386,0.9388971924781799,0.9687034487724304
76,0.8371529579162598,6.25000029685907e-05,0.5405046939849854,0.9536053538322449,0.9727967381477356,0.8032786846160889,0.6675605773925781,0.940387487411499,0.9687034487724304
77,0.8341717720031738,6.25000029685907e-05,0.5496315360069275,0.9489472508430481,0.9727967381477356,0.8002980351448059,0.6599185466766357,0.940387487411499,0.9687034487724304
78,0.8328675031661987,6.25000029685907e-05,0.5387681126594543,0.9521147608757019,0.9742873311042786,0.8062593340873718,0.656002402305603,0.9388971924781799,0.9687034487724304
79,0.8337991237640381,6.25000029685907e-05,0.5324286818504333,0.9532327055931091,0.9754052758216858,0.8017883896827698,0.6645611524581909,0.935916543006897,0.9701937437057495
80,0.8412520885467529,6.25000029685907e-05,0.5287638902664185,0.9526737332344055,0.9754052758216858,0.8032786846160889,0.6628380417823792,0.9374068379402161,0.9701937437057495
81,0.8343580961227417,6.25000029685907e-05,0.5470007061958313,0.9523010849952698,0.9731693863868713,0.7973174452781677,0.6612576246261597,0.9374068379402161,0.9687034487724304
82,0.8386435508728027,6.25000029685907e-05,0.5163209438323975,0.9530463814735413,0.9755915999412537,0.8032786846160889,0.6668285727500916,0.940387487411499,0.9687034487724304
83,0.8326811790466309,3.125000148429535e-05,0.5366055965423584,0.9496925473213196,0.9752189517021179,0.8002980351448059,0.6648745536804199,0.9388971924781799,0.9701937437057495
84,0.8436743021011353,3.125000148429535e-05,0.5094091892242432,0.9569591879844666,0.9754052758216858,0.7973174452781677,0.666044294834137,0.9388971924781799,0.9701937437057495
85,0.8343580961227417,3.125000148429535e-05,0.5397570133209229,0.9523010849952698,0.9735420346260071,0.8032786846160889,0.6653844118118286,0.9388971924781799,0.9701937437057495
86,0.8405067920684814,3.125000148429535e-05,0.528496265411377,0.9485746026039124,0.9729830622673035,0.8002980351448059,0.6655466556549072,0.940387487411499,0.9701937437057495
87,0.836780309677124,1.5625000742147677e-05,0.5172616839408875,0.9536053538322449,0.9759642481803894,0.804768979549408,0.6633309721946716,0.9388971924781799,0.9701937437057495
88,0.8371529579162598,1.5625000742147677e-05,0.5301699638366699,0.9498788714408875,0.9724240899085999,0.8017883896827698,0.664814829826355,0.9388971924781799,0.9716840386390686
89,0.8403204679489136,1.5625000742147677e-05,0.5193528532981873,0.9536053538322449,0.9767095446586609,0.7973174452781677,0.6675600409507751,0.9388971924781799,0.9716840386390686
90,0.8431153297424316,1.5625000742147677e-05,0.5306009650230408,0.9530463814735413,0.9744736552238464,0.8032786846160889,0.6684362292289734,0.935916543006897,0.9716840386390686
